pi_output_id,time_stamp,output_pi_name,value,created_on
340,2026-04-23 08:54:05.563,UN.ETH.KT-1600.KEV_E_1402_level_Optimum_in_C3R_EO_CALC_OUTPUT,70.1747,2026-04-23 03:26:48.580
341,2026-04-23 08:54:05.563,UN.ETH.KT-1600.KEV_E_1307_level_Optimum_in_C3R_EO_CALC_OUTPUT,55.7428,2026-04-23 03:26:48.580
342,2026-04-23 08:54:05.563,UN.ETH.KT-1600.KEV_C3_compressor_RPM_Optimum_in_C3R_EO_CALC_OUTPUT,58.3358,2026-04-23 03:26:48.580
343,2026-04-23 08:54:05.563,UN.ETH.KT-1600.KEV_C3R_governer_opening_Optimum_in_C3R_EO_CALC_OUTPUT,56.6938,2026-04-23 03:26:48.580
344,2026-04-23 08:54:05.563,UN.ETH.KT-1600.KEV_E_1308_level_Optimum_in_C3R_EO_CALC_OUTPUT,33.8768,2026-04-23 03:26:48.580
345,2026-04-23 08:54:05.563,UN.ETH.KT-1600.KEV_E_1309_level_Optimum_in_C3R_EO_CALC_OUTPUT,72.4333,2026-04-23 03:26:48.580
346,2026-04-23 08:54:05.563,UN.ETH.KT-1600.KEV_compressor_suction_pressure_Optimum_in_C3R_EO_CALC_OUTPUT,60.9154,2026-04-23 03:26:48.580
347,2026-04-23 08:54:05.563,UN.ETH.KT-1500.KEV_Ethylene_in_Recycle_Ethane_Optimum_in_C2R_EO_CALC_OUTPUT,39.6167,2026-04-23 03:26:48.580
348,2026-04-23 08:54:05.563,UN.ETH.KT-1600.KEV_splitter_control_tray_temperature_Optimum_in_C3R_EO_CALC_OUTPUT,120.2079,2026-04-23 03:26:48.580
349,2026-04-23 08:54:05.563,UN.ETH.KT-1600.KEV_Surface_condenser_level_controller_opening_Optimum_in_C3R_EO_CALC_OUTPUT,79.005,2026-04-23 03:26:48.580
350,2026-04-23 08:54:05.563,UN.ETH.KT-1600.KEV_turbine_Inlet_steam_temp_Optimum_in_C3R_EO_CALC_OUTPUT,161.4454,2026-04-23 03:26:48.580
351,2026-04-23 08:54:05.563,UN.ETH.KT-1600.KEV_turbine_Inlet_steam_pressure_Optimum_in_C3R_EO_CALC_OUTPUT,10.1237,2026-04-23 03:26:48.580
352,2026-04-23 08:54:05.563,UN.ETH.KT-1600.KEV_turbine_Inlet_steam_flow_Optimum_in_C3R_EO_CALC_OUTPUT,13.3535,2026-04-23 03:26:48.580
353,2026-04-23 08:54:05.563,UN.CO2.KM-5070.KEV_ASCV_Opening_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:26:48.580
354,2026-04-23 08:56:59.883,UN.UO.BO-7104A.KEV_Stack_Temp_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
355,2026-04-23 08:56:59.883,UN.UO.BO-7104A.KEV_Actual_Steam_Production_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
356,2026-04-23 08:56:59.883,UN.UO.BO-7104A.KEV_Excess_O2_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
357,2026-04-23 08:56:59.883,UN.UO.BO-7104B.KEV_Stack_Temp_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
358,2026-04-23 08:56:59.883,UN.UO.BO-7104B.KEV_Actual_Steam_Production_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
359,2026-04-23 08:56:59.883,UN.UO.BO-7104B.KEV_Excess_O2_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
360,2026-04-23 08:56:59.883,UN.UO.BO-7104C.KEV_Stack_Temp_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
361,2026-04-23 08:56:59.883,UN.UO.BO-7104C.KEV_Actual_Steam_Production_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
362,2026-04-23 08:56:59.883,UN.UO.BO-7104C.KEV_Excess_O2_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
363,2026-04-23 08:56:59.883,UN.UO.BO-7104D.KEV_Stack_Temp_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
364,2026-04-23 08:56:59.883,UN.UO.BO-7104D.KEV_Actual_Steam_Production_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
365,2026-04-23 08:56:59.883,UN.UO.BO-7104D.KEV_Excess_O2_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
366,2026-04-23 08:56:59.883,UN.UO.BO-7104E.KEV_Stack_Temp_Optimum_EO_CALC_OUTPUT,257.6503,2026-04-23 03:28:54.337
367,2026-04-23 08:56:59.883,UN.UO.BO-7104E.KEV_Actual_Steam_Production_Optimum_EO_CALC_OUTPUT,0.0154289,2026-04-23 03:28:54.337
368,2026-04-23 08:56:59.883,UN.UO.BO-7104E.KEV_Excess_O2_Optimum_EO_CALC_OUTPUT,38.4504,2026-04-23 03:28:54.337
369,2026-04-23 08:56:59.883,UN.ETH.H-1111.KEV_Stack_Temperature_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
370,2026-04-23 08:56:59.883,UN.ETH.H-1111.KEV_Stack_Excess_O2_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
371,2026-04-23 08:56:59.883,UN.ETH.H-1111.KEV_Fuel_Flow_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
372,2026-04-23 08:56:59.883,UN.ETH.H-1111.KEV_Process_Flow_Rate_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
373,2026-04-23 08:56:59.883,UN.ETH.H-1112.KEV_Stack_Temperature_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
374,2026-04-23 08:56:59.883,UN.ETH.H-1112.KEV_Stack_Excess_O2_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
375,2026-04-23 08:56:59.883,UN.ETH.H-1112.KEV_Fuel_Flow_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
376,2026-04-23 08:56:59.883,UN.ETH.H-1112.KEV_Process_Flow_Rate_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
377,2026-04-23 08:56:59.883,UN.ETH.H-1113.KEV_Stack_Temperature_Optimum_EO_CALC_OUTPUT,107.0675,2026-04-23 03:28:54.337
378,2026-04-23 08:56:59.883,UN.ETH.H-1113.KEV_Stack_Excess_O2_Optimum_EO_CALC_OUTPUT,4.8698,2026-04-23 03:28:54.337
379,2026-04-23 08:56:59.883,UN.ETH.H-1113.KEV_Fuel_Flow_Optimum_EO_CALC_OUTPUT,47.0357,2026-04-23 03:28:54.337
380,2026-04-23 08:56:59.883,UN.ETH.H-1113.KEV_Process_Flow_Rate_Optimum_EO_CALC_OUTPUT,296.5463,2026-04-23 03:28:54.337
381,2026-04-23 08:56:59.883,UN.ETH.H-1114.KEV_Stack_Temperature_Optimum_EO_CALC_OUTPUT,281.312,2026-04-23 03:28:54.337
382,2026-04-23 08:56:59.883,UN.ETH.H-1114.KEV_Stack_Excess_O2_Optimum_EO_CALC_OUTPUT,10.9282,2026-04-23 03:28:54.337
383,2026-04-23 08:56:59.883,UN.ETH.H-1114.KEV_Fuel_Flow_Optimum_EO_CALC_OUTPUT,399.6464,2026-04-23 03:28:54.337
384,2026-04-23 08:56:59.883,UN.ETH.H-1114.KEV_Process_Flow_Rate_Optimum_EO_CALC_OUTPUT,265.661,2026-04-23 03:28:54.337
385,2026-04-23 08:56:59.883,UN.ETH.H-1115.KEV_Stack_Temperature_Optimum_EO_CALC_OUTPUT,353.8161,2026-04-23 03:28:54.337
386,2026-04-23 08:56:59.883,UN.ETH.H-1115.KEV_Stack_Excess_O2_Optimum_EO_CALC_OUTPUT,67.5306,2026-04-23 03:28:54.337
387,2026-04-23 08:56:59.883,UN.ETH.H-1115.KEV_Fuel_Flow_Optimum_EO_CALC_OUTPUT,267.9455,2026-04-23 03:28:54.337
388,2026-04-23 08:56:59.883,UN.ETH.H-1115.KEV_Process_Flow_Rate_Optimum_EO_CALC_OUTPUT,449.0452,2026-04-23 03:28:54.337
389,2026-04-23 08:56:59.883,UN.ETH.H-1116.KEV_Stack_Temp.C_Optimum_EO_CALC_OUTPUT,237.317,2026-04-23 03:28:54.337
390,2026-04-23 08:56:59.883,UN.ETH.H-1116.KEV_Stack_Excess_O2%_Optimum_EO_CALC_OUTPUT,71.3258,2026-04-23 03:28:54.337
391,2026-04-23 08:56:59.883,UN.ETH.H-1116.KEV_Fuel_Flow_Optimum_EO_CALC_OUTPUT,261.7994,2026-04-23 03:28:54.337
392,2026-04-23 08:56:59.883,UN.ETH.H-1116.KEV_Process_Flow_Rate_Optimum_EO_CALC_OUTPUT,443.2888,2026-04-23 03:28:54.337
393,2026-04-23 08:56:59.883,UN.ETH.H-1117.KEV_Stack_Temperature_Optimum_EO_CALC_OUTPUT,268.1527,2026-04-23 03:28:54.337
394,2026-04-23 08:56:59.883,UN.ETH.H-1117.KEV_Stack_Excess_O2_Optimum_EO_CALC_OUTPUT,77.3721,2026-04-23 03:28:54.337
395,2026-04-23 08:56:59.883,UN.ETH.H-1117.KEV_Fuel_Flow_Optimum_EO_CALC_OUTPUT,40.7241,2026-04-23 03:28:54.337
396,2026-04-23 08:56:59.883,UN.ETH.H-1117.KEV_Process_Flow_Rate_Optimum_EO_CALC_OUTPUT,505.3811,2026-04-23 03:28:54.337
397,2026-04-23 08:56:59.883,UN.ETH.H-1118.KEV_Stack_Temperature_Optimum_EO_CALC_OUTPUT,483.6837,2026-04-23 03:28:54.337
398,2026-04-23 08:56:59.883,UN.ETH.H-1118.KEV_Stack_Excess_O2_Optimum_EO_CALC_OUTPUT,86.5457,2026-04-23 03:28:54.337
399,2026-04-23 08:56:59.883,UN.ETH.H-1118.KEV_Fuel_Flow_Optimum_EO_CALC_OUTPUT,359.3282,2026-04-23 03:28:54.337
400,2026-04-23 08:56:59.883,UN.ETH.H-1118.KEV_Process_Flow_Rate_Optimum_EO_CALC_OUTPUT,282.3173,2026-04-23 03:28:54.337
401,2026-04-23 08:56:59.883,UN.ETH.H-1119.KEV_Stack_Temperature_Optimum_EO_CALC_OUTPUT,400.7852,2026-04-23 03:28:54.337
402,2026-04-23 08:56:59.883,UN.ETH.H-1119.KEV_Stack_Excess_O2_Optimum_EO_CALC_OUTPUT,73.9431,2026-04-23 03:28:54.337
403,2026-04-23 08:56:59.883,UN.ETH.H-1119.KEV_Fuel_Flow_Optimum_EO_CALC_OUTPUT,16.4548,2026-04-23 03:28:54.337
404,2026-04-23 08:56:59.883,UN.ETH.H-1119.KEV_Process_Flow_Rate_Optimum_EO_CALC_OUTPUT,286.971,2026-04-23 03:28:54.337
405,2026-04-23 08:56:59.883,UN.UO.PT-7103B.KEV_BFW_Steam_Flow_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
406,2026-04-23 08:56:59.883,UN.UO.PT-7103C.KEV_BFW_Steam_Flow_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
407,2026-04-23 08:56:59.883,UN.UO.PT-7103E.KEV_BFW_Steam_Flow_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
408,2026-04-23 08:56:59.883,UN.UO.PT-7102B.KEV_VHP_Discharge_Flow_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
409,2026-04-23 08:56:59.883,UN.UO.PT-7102B.KEV_VHP_BFW_Steam_Flow_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
410,2026-04-23 08:56:59.883,UN.UO.PT-7102C.KEV_VHP_Discharge_Flow_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
411,2026-04-23 08:56:59.883,UN.UO.PT-7102C.KEV_VHP_BFW_Steam_Flow_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
412,2026-04-23 08:56:59.883,UN.UO.PT-7102A.KEV_VHP_Discharge_Flow_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
413,2026-04-23 08:56:59.883,UN.UO.PT-7801A.KEV_CW_Pump_steam_Flow_Optimum_EO_CALC_OUTPUT,70.0265,2026-04-23 03:28:54.337
414,2026-04-23 08:56:59.883,UN.UO.PT-7801B.KEV_CW_Pump_steam_Flow_Optimum_EO_CALC_OUTPUT,31.2367,2026-04-23 03:28:54.337
415,2026-04-23 08:56:59.883,UN.UO.PT-7801G.KEV_CW_Pump_steam_Flow_Optimum_EO_CALC_OUTPUT,83.226,2026-04-23 03:28:54.337
416,2026-04-23 08:56:59.883,UN.UO.PK-7201A.KEV_Discharge_Flow_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
417,2026-04-23 08:56:59.883,UN.UO.PK-7201A.KEV_Turbine_Inlet_Steam_Flow_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
418,2026-04-23 08:56:59.883,UN.UO.PK-7201D.KEV_Discharge_Flow_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
419,2026-04-23 08:56:59.883,UN.UO.PK-7201D.KEV_Turbine_Inlet_Steam_Flow_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
420,2026-04-23 08:56:59.883,UN.UO.PK-7201B.KEV_Discharge_Flow_Optimum_EO_CALC_OUTPUT,0.0948608157,2026-04-23 03:28:54.337
421,2026-04-23 08:56:59.883,UN.UO.PK-7201C.KEV_Discharge_Flow_Optimum_EO_CALC_OUTPUT,0.0248086617,2026-04-23 03:28:54.337
422,2026-04-23 08:56:59.883,UN.EG1.C-2220.KEV_Regenerator_Bottom_Temperature_Optimum_EO_CALC_OUTPUT,232.2943,2026-04-23 03:28:54.337
423,2026-04-23 08:56:59.883,UN.EG1.C-2220.KEV_Total_Steam_To_Regenerator_Optimum_EO_CALC_OUTPUT,170.4615,2026-04-23 03:28:54.337
424,2026-04-23 08:56:59.883,UN.EG1.C-2220.KEV_Fractional_Conversion_Bicarbonate_Optimum_EO_CALC_OUTPUT,93.0385,2026-04-23 03:28:54.337
425,2026-04-23 08:56:59.883,UN.EG1.C-2310.KEV_Stripper_Column_Top_Temperature_Optimum_EO_CALC_OUTPUT,119.4277,2026-04-23 03:28:54.337
426,2026-04-23 08:56:59.883,UN.EG1.C-2310.KEV_Cycle_Water_Bleed_EO_Optimum_EO_CALC_OUTPUT,46.077,2026-04-23 03:28:54.337
427,2026-04-23 08:56:59.883,UN.EG1.C-2310.KEV_Total_Steam_To_Stripping_Column_Optimum_EO_CALC_OUTPUT,363.4328,2026-04-23 03:28:54.337
428,2026-04-23 08:56:59.883,UN.EG1.C-2310.KEV_C2310_Bottom_Pressure_Optimum_EO_CALC_OUTPUT,57.2131,2026-04-23 03:28:54.337
429,2026-04-23 08:56:59.883,UN.EG1.E-2523.KEV_Glycol_Reactor_Inlet_Temperature_Optimum_EO_CALC_OUTPUT,15.0454,2026-04-23 03:28:54.337
430,2026-04-23 08:56:59.883,UN.EG1.E-2523.KEV_Steam_Flow_Optimum_EO_CALC_OUTPUT,150.1672,2026-04-23 03:28:54.337
431,2026-04-23 08:56:59.883,UN.EG1.E-2523.KEV_ReactorOutletLegTempDelta_Optimum_EO_CALC_OUTPUT,118.9496,2026-04-23 03:28:54.337
432,2026-04-23 08:56:59.883,UN.EG1.E-2531.KEV_Recycle_Water_Tank_Meg_Optimum_EO_CALC_OUTPUT,13.8205,2026-04-23 03:28:54.337
433,2026-04-23 08:56:59.883,UN.EG1.E-2531.KEV_Treated_Water_To_1st_Effect_Evaporator_Optimum_EO_CALC_OUTPUT,91.8823,2026-04-23 03:28:54.337
434,2026-04-23 08:56:59.883,UN.EG1.E-2531.KEV_Treated_Water_To_2nd_Effect_Evaporator_Optimum_EO_CALC_OUTPUT,0.926,2026-04-23 03:28:54.337
435,2026-04-23 08:56:59.883,UN.EG1.E-2531.KEV_Treated_Water_To_3rd_Effect_Evaporator_Optimum_EO_CALC_OUTPUT,18.8322,2026-04-23 03:28:54.337
436,2026-04-23 08:56:59.883,UN.EG1.E-2531.KEV_Treated_Water_To_4th_Effect_Evaporator_Optimum_EO_CALC_OUTPUT,3.1284,2026-04-23 03:28:54.337
437,2026-04-23 08:56:59.883,UN.EG1.E-2531.KEV_Treated_Water_To_5th_Effect_Evaporator_Optimum_EO_CALC_OUTPUT,11.0629,2026-04-23 03:28:54.337
438,2026-04-23 08:56:59.883,UN.EG1.E-2531.KEV_5th_Effect_Evaporator_Overhead_Pressure_Controller_Opening_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
439,2026-04-23 08:56:59.883,UN.EG1.E-2620.KEV_CriticalTrayTemperature_Optimum_EO_CALC_OUTPUT,67.1613,2026-04-23 03:28:54.337
440,2026-04-23 08:56:59.883,UN.EG1.E-2620.KEV_Total_Reboiler_Steam_flow_Actual_EO_CALC_OUTPUT,274.895,2026-04-23 03:28:54.337
441,2026-04-23 08:56:59.883,UN.EG1.E-2620.KEV_Chest_Pressure_Optimum_EO_CALC_OUTPUT,20.0895,2026-04-23 03:28:54.337
442,2026-04-23 08:56:59.883,UN.EG1.E-2610.KEV_CriticalTrayTemperature_Optimum_EO_CALC_OUTPUT,89.5635,2026-04-23 03:28:54.337
443,2026-04-23 08:56:59.883,UN.EG1.E-2610.KEV_Reboiler_Steam_flow_Optimum_EO_CALC_OUTPUT,312.7036,2026-04-23 03:28:54.337
444,2026-04-23 08:56:59.883,UN.EG1.E-2610.KEV_Chest_Pressure_Optimum_EO_CALC_OUTPUT,45.9678,2026-04-23 03:28:54.337
445,2026-04-23 08:56:59.883,UN.EG2.C-4220.KEV_Regenerator_Bottom_Temperature_Optimum_EO_CALC_OUTPUT,336.0782,2026-04-23 03:28:54.337
446,2026-04-23 08:56:59.883,UN.EG2.C-4220.KEV_Fractional_Conversion_Bicarbonate_Optimum_EO_CALC_OUTPUT,84.9435,2026-04-23 03:28:54.337
447,2026-04-23 08:56:59.883,UN.EG2.C-4310.KEV_Stripper_Column_Top_Temperature_Optimum_EO_CALC_OUTPUT,101.8966,2026-04-23 03:28:54.337
448,2026-04-23 08:56:59.883,UN.EG2.C-4310.KEV_Cycle_Water_Bleed_EO_Optimum_EO_CALC_OUTPUT,85.3369,2026-04-23 03:28:54.337
449,2026-04-23 08:56:59.883,UN.EG2.C-4310.KEV_Total_Steam_To_Stripping_Column_Optimum_EO_CALC_OUTPUT,633.2069,2026-04-23 03:28:54.337
450,2026-04-23 08:56:59.883,UN.EG2.C-4310.KEV_C2310_Bottom_Pressure_Optimum_EO_CALC_OUTPUT,49.9104,2026-04-23 03:28:54.337
451,2026-04-23 08:56:59.883,UN.EG2.E-4523.KEV_Glycol_Reactor_Inlet_Optimum_EO_CALC_OUTPUT,16.2743,2026-04-23 03:28:54.337
452,2026-04-23 08:56:59.883,UN.EG2.E-4523.KEV_Steam_Flow_Optimum_EO_CALC_OUTPUT,105.0864,2026-04-23 03:28:54.337
453,2026-04-23 08:56:59.883,UN.EG2.E-4523.KEV_Reactor_Outlet_Leg_Temperature_Delta_Optimum_EO_CALC_OUTPUT,409.175,2026-04-23 03:28:54.337
454,2026-04-23 08:56:59.883,UN.EG2.E-4531.KEV_Recycle_Water_Tank_MEG_Optimum_EO_CALC_OUTPUT,85.5492,2026-04-23 03:28:54.337
455,2026-04-23 08:56:59.883,UN.EG2.E-4531.KEV_Treated_Water_To_1st_Effect_Evaporator_Optimum_EO_CALC_OUTPUT,25.4263,2026-04-23 03:28:54.337
456,2026-04-23 08:56:59.883,UN.EG2.E-4531.KEV_Treated_Water_To_2nd_Effect_Evaporator_Optimum_EO_CALC_OUTPUT,91.8794,2026-04-23 03:28:54.337
457,2026-04-23 08:56:59.883,UN.EG2.E-4531.KEV_Treated_Water_To_3rd_Effect_Evaporator_Optimum_EO_CALC_OUTPUT,45.4457,2026-04-23 03:28:54.337
458,2026-04-23 08:56:59.883,UN.EG2.E-4531.KEV_Treated_Water_To_4th_Effect_Evaporator_Optimum_EO_CALC_OUTPUT,60.3424,2026-04-23 03:28:54.337
459,2026-04-23 08:56:59.883,UN.EG2.E-4531.KEV_Treated_Water_To_5th_Effect_Evaporator_Optimum_EO_CALC_OUTPUT,98.465,2026-04-23 03:28:54.337
460,2026-04-23 08:56:59.883,UN.EG2.E-4531.KEV_5th_Effect_Evaporator_Overhead_Pressure_Controller_Opening_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
461,2026-04-23 08:56:59.883,UN.EG2.E-4620.KEV_Critical_Tray_Temperature_Optimum_EO_CALC_OUTPUT,85.2781,2026-04-23 03:28:54.337
462,2026-04-23 08:56:59.883,UN.EG2.E-4620.KEV_Total_Reboiler_Steam_flow_Actual_EO_CALC_OUTPUT,290.2428,2026-04-23 03:28:54.337
463,2026-04-23 08:56:59.883,UN.EG2.E-4620.KEV_Chest_Pressure_Optimum_EO_CALC_OUTPUT,65.2396,2026-04-23 03:28:54.337
464,2026-04-23 08:56:59.883,UN.EG2.E-4610.KEV_Critical_Tray_Temperature_Optimum_EO_CALC_OUTPUT,23.7658,2026-04-23 03:28:54.337
465,2026-04-23 08:56:59.883,UN.EG2.E-4610.KEV_Reboiler_Steam_Flow_Optimum_EO_CALC_OUTPUT,57.1806,2026-04-23 03:28:54.337
466,2026-04-23 08:56:59.883,UN.EG2.E-4610.KEV_Chest_Pressure_Optimum_EO_CALC_OUTPUT,26.1535,2026-04-23 03:28:54.337
467,2026-04-23 08:56:59.883,UN.EG3.C-6220.KEV_Regenerator_Bottom_Temperature_Optimum_EO_CALC_OUTPUT,419.6854,2026-04-23 03:28:54.337
468,2026-04-23 08:56:59.883,UN.EG3.C-6220.KEV_Total_Steam_to_Regenerator_Optimum_EO_CALC_OUTPUT,449.6372,2026-04-23 03:28:54.337
469,2026-04-23 08:56:59.883,UN.EG3.C-6220.KEV_Fractional_Conversion_Bicarbonate_Optimum_EO_CALC_OUTPUT,60.0734,2026-04-23 03:28:54.337
470,2026-04-23 08:56:59.883,UN.EG3.E-6531.KEV_Recycle_Water_Tank_MEG_Optimum_EO_CALC_OUTPUT,21.6356,2026-04-23 03:28:54.337
471,2026-04-23 08:56:59.883,UN.EG3.E-6531.KEV_Treated_Water_To_1st_Effect_Evaporator_Optimum_EO_CALC_OUTPUT,41.4026,2026-04-23 03:28:54.337
472,2026-04-23 08:56:59.883,UN.EG3.E-6531.KEV_Treated_Water_To_2nd_Effect_Evaporator_Optimum_EO_CALC_OUTPUT,31.7636,2026-04-23 03:28:54.337
473,2026-04-23 08:56:59.883,UN.EG3.E-6531.KEV_Treated_Water_To_3rd_Effect_Evaporator_Optimum_EO_CALC_OUTPUT,7.8108,2026-04-23 03:28:54.337
474,2026-04-23 08:56:59.883,UN.EG3.E-6531.KEV_Treated_Water_To_4th_Effect_Evaporator_Optimum_EO_CALC_OUTPUT,2.9835,2026-04-23 03:28:54.337
475,2026-04-23 08:56:59.883,UN.EG3.E-6531.KEV_Treated_Water_To_5th_Effect_Evaporator_Optimum_EO_CALC_OUTPUT,34.6479,2026-04-23 03:28:54.337
476,2026-04-23 08:56:59.883,UN.EG3.E-6531.KEV_Treated_Water_To_6th_Effect_Evaporator_Optimum_EO_CALC_OUTPUT,1.9034,2026-04-23 03:28:54.337
477,2026-04-23 08:56:59.883,UN.EG3.E-6531.KEV_Treated_Water_To_7th_Effect_Evaporator_Optimum_EO_CALC_OUTPUT,16.5488,2026-04-23 03:28:54.337
478,2026-04-23 08:56:59.883,UN.EG3.E-6531.KEV_7th_Effect_Evaporator_Overhead_Pressure_Controller_Opening_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
479,2026-04-23 08:56:59.883,UN.EG3.E-6220.KEV_Critical_Tray_Temperature_Optimum_EO_CALC_OUTPUT,34.8031,2026-04-23 03:28:54.337
480,2026-04-23 08:56:59.883,UN.EG3.E-6220.KEV_Total_Reboiler_Steam_Flow_Actual_EO_CALC_OUTPUT,260.7171,2026-04-23 03:28:54.337
481,2026-04-23 08:56:59.883,UN.EG3.E-6220.KEV_Chest_Pressure_Optimum_EO_CALC_OUTPUT,56.9392,2026-04-23 03:28:54.337
482,2026-04-23 08:56:59.883,UN.ETH.K-1200.KEV_Discharge_Pressure_5Stage_Optimum_EO_CALC_OUTPUT,47.9126,2026-04-23 03:28:54.337
483,2026-04-23 08:56:59.883,UN.ETH.K-1200.KEV_Turbine_exhaust_pressure_Optimum_EO_CALC_OUTPUT,10.9561,2026-04-23 03:28:54.337
484,2026-04-23 08:56:59.883,UN.ETH.K-1200.KEV_CGC_tubrine_inlet_VHP_steam_temp_Optimum_EO_CALC_OUTPUT,275.5514,2026-04-23 03:28:54.337
485,2026-04-23 08:56:59.883,UN.ETH.K-1200.KEV_Quench_overhead_temp_Optimum_EO_CALC_OUTPUT,157.4875,2026-04-23 03:28:54.337
486,2026-04-23 08:56:59.883,UN.ETH.K-1200.KEV_VHP_letdown_controller_opening_Optimum_EO_CALC_OUTPUT,69.3095,2026-04-23 03:28:54.337
487,2026-04-23 08:56:59.883,UN.ETH.E-1102.KEV_Chest_Pressure_Optimum_EO_CALC_OUTPUT,32.4856,2026-04-23 03:28:54.337
488,2026-04-23 08:56:59.883,UN.CO2.KM-5020.KEV_Process_flow_Optimum_EO_CALC_OUTPUT,70.0123,2026-04-23 03:28:54.337
489,2026-04-23 08:56:59.883,UN.CO2.KM-5020.KEV_Temperature_Ratio_Optimum_EO_CALC_OUTPUT,0.774266326368185,2026-04-23 03:28:54.337
490,2026-04-23 08:56:59.883,UN.CO2.KM-5020.KEV_Pressure_Ratio_Optimum_EO_CALC_OUTPUT,61.1371994342291,2026-04-23 03:28:54.337
491,2026-04-23 08:56:59.883,UN.CO2.KM-5070.KEV_K_5071_Discharge_Flow_Optimum_EO_CALC_OUTPUT,163.5354,2026-04-23 03:28:54.337
492,2026-04-23 08:56:59.883,UN.CO2.KM-5070.KEV_CO2_Sale_Current_Flow_Optimum_EO_CALC_OUTPUT,49.0821,2026-04-23 03:28:54.337
493,2026-04-23 08:56:59.883,UN.UO.V-7101A.KEV_BFW_Flow_Optimum_EO_CALC_OUTPUT,108.6719,2026-04-23 03:28:54.337
494,2026-04-23 08:56:59.883,UN.UO.V-7101A.KEV_BFW_Outlet_temperature_Optimum_EO_CALC_OUTPUT,348.1431,2026-04-23 03:28:54.337
495,2026-04-23 08:56:59.883,UN.UO.V-7101B.KEV_BFW_Flow_Optimum_EO_CALC_OUTPUT,299.9819,2026-04-23 03:28:54.337
496,2026-04-23 08:56:59.883,UN.UO.V-7101B.KEV_BFW_Outlet_temperature_Optimum_EO_CALC_OUTPUT,280.1544,2026-04-23 03:28:54.337
497,2026-04-23 08:56:59.883,UN.LAO.H-3831.KEV_Feed_Flow_Optimum_EO_CALC_OUTPUT,371.3469,2026-04-23 03:28:54.337
498,2026-04-23 08:56:59.883,UN.LAO.H-3831.KEV_Feed_temp_Optimum_EO_CALC_OUTPUT,223.014,2026-04-23 03:28:54.337
499,2026-04-23 08:56:59.883,UN.LAO.H-3831.KEV_Stack_O2_Optimum_EO_CALC_OUTPUT,47.7506,2026-04-23 03:28:54.337
500,2026-04-23 08:56:59.883,UN.EG1.KM-2115.Recycle_Compressor_Efficiency_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
501,2026-04-23 08:56:59.883,UN.EG2.KM-4115.Recycle_Compressor_Efficiency_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
502,2026-04-23 08:56:59.883,UN.EG3.KM-6115.Recycle_Compressor_Efficiency_Optimum_EO_CALC_OUTPUT,0,2026-04-23 03:28:54.337
